472.61,467.88,463.15
472.58,466.78,460.99
482.88,486.36,489.84
472.32,464.2,456.08
455.54,429.61,403.68
464.47,446.45,428.43
465.86,448.21,430.56
477.61,470.69,463.77
490.25,494.94,499.64
480.15,473.73,467.31
480.88,474.17,467.46
492.18,495.77,499.36
480.93,472.26,463.59
473.18,455.75,438.32
484.56,477.51,470.46
498.96,505.3,511.64
500.88,508.15,515.41
506.77,518.93,531.09
506.85,518.08,529.32
509.4,522.2,535
508.92,520.25,531.58
486.94,475.3,463.65
498.24,496.91,495.58
506.26,511.96,517.67
515.65,529.77,543.89
521.33,540.15,558.97
521.9,540.31,558.72
507.88,511.31,514.73
490.31,475.19,460.08
484.57,462.73,440.9
499.04,490.71,482.39
505.12,501.9,498.68
502.35,495.41,488.47
510.97,511.68,512.39
496.77,482.32,467.87
499,485.84,472.67
500.29,487.45,474.62
501.46,488.84,476.22
489.04,463.05,437.06
495.22,474.47,453.71
499.55,482.18,464.81
505.98,494.11,482.24
507.07,495.35,483.62
516.63,513.52,510.41
518.82,516.96,515.11
514.17,506.73,499.29
516.11,509.69,503.26
532.33,541.19,550.05
537.71,551.02,564.33
546.2,567.09,587.97
555.64,585.05,614.45
556.24,585.31,614.38
562.2,596.32,630.44
560.95,592.9,624.84
537.5,545.09,552.68
528.3,525.78,523.26
533.79,535.84,537.89
530.7,528.76,526.81
537.92,542.3,546.68
544.6,554.75,564.9
542.76,550.17,557.58
531.02,525.79,520.56
548.15,559.15,570.15
555.67,573.3,590.94
551.7,564.47,577.23
561.64,583.46,605.27
555.37,570.02,584.68
552.31,563.02,573.73
536.91,531.33,525.76
532.1,520.84,509.58
528.22,512.19,496.16
528.38,511.63,494.88
525.27,504.53,483.8
524.92,502.98,481.03
518.03,488.31,458.59
518.56,488.51,458.46
519.66,489.84,460.02
510.08,469.82,429.56
524.94,498.67,472.4
525.87,499.67,473.46
533.05,513.17,493.29
540.53,527.28,514.02
533.68,512.72,491.75
536.41,517.32,498.24
542.9,529.44,515.98
555.94,554.68,553.43
547.17,536.29,525.41
551.9,544.91,537.92
556.15,552.56,548.97
566.54,572.49,578.45
569.48,577.55,585.62
567.6,572.94,578.29
572.59,582.09,591.58
569.48,575.03,580.59
572.27,579.79,587.31
561.35,557.11,552.87
559.85,553.28,546.71
566.76,566.27,565.79
576.93,585.79,594.65
577.88,586.86,595.85
574.46,579.2,583.95
574.21,577.9,581.59
577.45,583.57,589.68
575.94,579.73,583.52
578.53,584.1,589.67
573.31,572.85,572.39
572.84,571.08,569.33
570.98,566.58,562.17
581.32,586.45,591.58
587.73,598.45,609.18
583.81,589.82,595.83
574.18,569.76,565.34
579.7,580,580.3
576.77,573.35,569.93
576.37,571.76,567.15
583.49,585.2,586.91
584.27,585.97,587.67
585.19,587.02,588.86
588.83,593.53,598.22
596,607.07,618.14
600.56,615.41,630.27
598.1,609.71,621.33
608.38,629.5,650.62
598.06,608.08,618.1
593.72,598.63,603.54
596.89,604.2,611.5
598.37,606.38,614.38
592.37,593.61,594.85
588.55,585.19,581.84
591.16,589.65,588.15
593.9,594.38,594.85
584.18,574.17,564.16
580.6,566.26,551.91
590.77,585.83,580.89
586.77,577.06,567.36
595.18,593.15,591.11
600.28,602.59,604.9
605.35,611.98,618.61
604.54,609.6,614.66
612.97,625.72,638.47
603.09,605.22,607.34
603.1,604.49,605.88
606.14,609.82,613.5
611.74,620.29,628.83
614.16,624.39,634.61
603.74,602.8,601.86
604.11,602.8,601.5
602.33,598.52,594.71
593.07,579.27,565.47
590.95,574.28,557.62
600.31,592.29,584.26
596.71,584.36,572
600.85,591.91,582.96
620.03,629.55,639.07
614.7,618.16,621.63
604.33,596.71,589.09
610.21,607.74,605.28
598.46,583.53,568.61
605.92,597.74,589.56
614.57,614.31,614.06
608.24,600.94,593.65
603.22,590.2,577.18
610.13,603.31,596.5
611.52,605.39,599.26
618.85,619.33,619.82
618.95,618.84,618.73
609.23,598.7,588.16
603.73,586.99,570.25
606.89,592.61,578.33
609.69,597.51,585.34
608.66,594.76,580.86
619.13,615.02,610.9
630.13,636.32,642.51
627.86,631.09,634.32
621.14,616.96,612.78
616.77,607.52,598.28
618.99,611.28,603.57
630.14,632.9,635.66
633.38,638.69,644.01
639.83,650.93,662.02
630.52,631.61,632.71
631.74,633.39,635.04
631.7,632.64,633.57
637.18,642.91,648.63
641.06,650,658.94
646.71,660.63,674.55
641.58,649.7,657.82
651.29,668.45,685.6
650.18,665.56,680.95
646.87,658.27,669.68
654,671.88,689.75
647.12,657.46,667.79
652.94,668.43,683.92
645.21,652.33,659.44
648.51,658.26,668.02
648.9,658.38,667.86
642.96,645.84,648.73
633.55,626.38,619.21
637.77,634.16,630.56
648.19,654.35,660.52
651.89,661.1,670.32
656.29,669.26,682.23
658.15,672.34,686.52
659.08,673.56,688.04
658.03,670.81,683.59
649.41,652.93,656.45
649.75,652.98,656.21
636.6,626.03,615.47
639.58,631.35,623.13
644.01,639.59,635.18
656.74,664.42,672.11
647.49,645.29,643.09
650.56,650.79,651.03
644.65,638.34,632.04
639.85,628.12,616.39
649.97,647.74,645.5
654.56,656.29,658.02
657.28,661.1,664.93
653.19,652.32,651.44
654,653.32,652.63
653.53,651.75,649.97
660.31,664.69,669.08
663.11,669.69,676.26
660.4,663.65,666.9
661.88,665.99,670.1
659.33,660.29,661.25
661.21,663.44,665.66
657.23,654.87,652.51
661.42,662.64,663.85
659,657.2,655.39
661.98,662.55,663.12
661.36,660.71,660.06
654.68,646.75,638.81
654.38,645.54,636.71
669.79,675.77,681.75
665.85,667.29,668.73
670.2,675.4,680.6
662.7,659.81,656.92
660.89,655.6,650.31
660.48,654.19,647.9
653.6,639.84,626.07
653.05,638.16,623.26
656.76,644.97,633.19
653.86,638.59,623.33
661.53,653.35,645.18
663.15,656,648.86
666.72,662.56,658.4
665.56,659.68,653.79
675.75,679.46,683.17
681.62,690.62,699.63
675.75,678.31,680.87
671,668.24,665.48
666.09,657.85,649.61
675.26,675.63,675.99
676.95,678.42,679.89
674.12,672.2,670.27
673.34,670.07,666.8
676.74,676.31,675.88
678.07,678.4,678.73
671.87,665.43,659
672.62,666.37,660.12
677.66,675.9,674.13
681.31,682.63,683.95
677.3,674.06,670.81
673.32,665.54,657.76
671.7,661.74,651.78
673.5,664.8,656.09
675.1,667.44,659.77
675.77,668.23,660.68
675.01,666.16,657.3
664.9,645.37,625.85
665.49,646.02,626.55
671.25,656.98,642.72
672.69,659.33,645.96
673.87,661.14,648.42
674.44,661.74,649.04
681.41,675.14,668.87
678.86,669.49,660.12
677.44,666.11,654.79
676.74,664.18,651.62
683.3,676.76,670.22
690,689.63,689.26
689.1,687.3,685.49
688.3,685.16,682.02
697.1,702.23,707.36
696,699.5,702.99
703.79,714.54,725.3
706.98,720.41,733.83
706.86,719.64,732.42
708.47,722.32,736.18
708.28,721.42,734.56
712.55,729.44,746.33
712.86,729.55,746.24
710.44,724.18,737.92
707.94,718.67,729.39
703.73,709.73,715.72
702.84,707.42,712.01
702.14,705.51,708.88
703.5,707.73,711.95
698.69,697.6,696.5
689.95,679.6,669.25
704.47,708.12,711.78
702.17,703.01,703.85
708.54,715.24,721.94
709.68,717.03,724.37
709.12,715.4,721.68
713.48,723.62,733.75
713.34,722.82,732.31
711.4,718.44,725.48
702.56,700.26,697.96
702.44,699.52,696.6
696.4,686.95,677.5
700.02,693.69,687.36
707.79,708.72,709.66
712.27,717.19,722.11
715.51,723.19,730.87
711.89,715.44,719
710.59,712.36,714.13
705.53,701.75,697.97
705.74,701.69,697.64
709.23,708.18,707.12
701.35,691.93,682.51
698.97,686.67,674.38
698.61,685.48,672.34
696.37,680.5,664.64
703.08,693.46,683.83
707.44,701.69,695.94
702.88,692.1,681.31
712.34,710.53,708.72
704.33,694.03,683.73
697.58,680.05,662.52
700.58,685.58,670.58
705.12,694.18,683.24
706.75,696.97,687.18
708.25,699.5,690.75
711.54,705.6,699.66
711.19,704.44,697.69
715.4,712.38,709.36
721.11,723.35,725.59
725.9,732.45,739.01
732.06,744.31,756.56
727.03,733.79,740.55
729.32,737.9,746.49
732.9,744.59,756.29
731.58,741.5,751.42
729.88,737.64,745.4
732.83,743.07,753.32
728.19,733.34,738.48
731.21,738.93,746.64
742.75,761.55,780.35
733.96,743.51,753.06
735.67,746.48,757.29
731.48,737.65,743.82
730.45,735.14,739.83
738.37,750.52,762.67
729.76,732.86,735.96
732.14,737.17,742.19
736.1,744.64,753.18
728.05,728.1,728.15
728.43,728.41,728.39
725.82,722.74,719.67
729.37,729.4,729.43
733.6,737.42,741.23
735.94,741.66,747.38
732.68,734.69,736.7
727.31,723.51,719.72
726.21,720.87,715.54
731.43,730.88,730.33
734,735.59,737.19
739.56,746.28,753
737.98,742.67,747.37
734.73,735.74,736.75
732.97,731.79,730.61
730.68,726.78,722.88
732.12,729.23,726.35
733.3,731.16,729.02
736.56,737.27,737.97
735.18,734.07,732.97
738.23,739.75,741.27
738.8,740.46,742.11
738.73,739.9,741.07
736.31,734.64,732.97
739.18,739.96,740.73
746.55,754.26,761.98
743.59,747.94,752.28
743.26,746.85,750.45
740.75,741.42,742.08
740.42,740.33,740.25
740.3,739.69,739.07
738.35,735.37,732.39
736.52,731.3,726.08
740.89,739.62,738.35
743.03,743.5,743.96
748.83,754.69,760.54
746.56,749.73,752.9
745.95,748.1,750.26
752.64,761.07,769.5
749.41,754.2,759
748.33,751.65,754.96
747.4,749.36,751.33
754.03,762.23,770.44
755.11,763.98,772.85
756.66,766.68,776.71
755.5,763.96,772.42
756.77,766.11,775.44
752.04,756.25,760.46
755.02,761.8,768.58
749.1,749.56,750.03
756.92,764.81,772.71
757.38,765.34,773.3
755.09,760.36,765.63
757.95,765.68,773.41
749.85,749.09,748.32
744.62,738.24,731.85
743.78,736.16,728.55
745.2,738.62,732.05
744.84,737.51,730.18
753.97,755.38,756.79
754.66,756.38,758.1
751.79,750.24,748.7
754.66,755.61,756.55
752.07,750.04,748.01
751.67,748.86,746.05
752.58,750.29,748
752.03,748.81,745.59
752.05,748.47,744.9
754.25,752.48,750.72
752.8,749.2,745.61
755.78,754.79,753.8
755.08,753.01,750.95
759.5,761.47,763.45
760.91,763.92,766.92
755.67,753.07,750.46
755.81,752.98,750.15
754.95,750.87,746.8
755.09,750.79,746.5
753.94,748.12,742.29
753.87,747.61,741.35
751.03,741.55,732.07
759.51,758.14,756.77
762.54,763.84,765.13
764,766.4,768.8
764.17,766.36,768.56
765.78,769.22,772.66
765.58,768.46,771.35
761.93,760.79,759.65
762.47,761.51,760.56
761.62,759.45,757.28
758,751.84,745.68
760.18,755.85,751.51
756.7,748.54,740.37
759.91,754.6,749.29
762.5,759.42,756.34
764.52,763.1,761.68
763.81,761.33,758.85
760.81,754.96,749.11
762.45,757.9,753.35
763.62,759.88,756.15
765.84,763.98,762.11
769.52,770.98,772.44
771.97,775.53,779.09
774.49,780.21,785.93
773.99,778.86,783.73
776,782.54,789.08
778.83,787.85,796.87
774.33,778.49,782.66
777.49,784.49,791.48
776.86,782.88,788.89
777.41,783.64,789.86
776.97,782.4,787.83
777.8,783.72,789.64
773.81,775.4,776.99
774.42,776.29,778.15
770.82,768.73,766.64
768.67,764.11,759.54
772.74,771.89,771.05
769.52,765.12,760.72
768.6,762.95,757.3
761.67,748.74,735.82
766.16,757.4,748.64
768.36,761.46,754.56
770.34,765.09,759.84
772.38,768.83,765.27
774.28,772.3,770.32
774.44,772.29,770.13
778.92,780.91,782.91
773.58,769.91,766.24
776.9,776.23,775.55
778.19,778.47,778.75
781.17,784.1,787.03
778.57,778.58,778.59
779.62,780.35,781.08
775.3,771.38,767.46
773.89,768.24,762.59
772.41,764.95,757.49
772.23,764.27,756.31
776.22,771.92,767.63
779.36,777.9,776.43
780.01,778.87,777.72
775.2,768.94,762.67
778.97,776.15,773.33
778.5,774.9,771.29
776.87,771.31,765.75
777.65,772.56,767.47
776.06,769.06,762.06
775.93,768.48,761.03
777.85,772.01,766.17
782.76,781.51,780.27
781.39,778.47,775.55
778.39,772.15,765.91
774.72,764.5,754.28
771.08,756.91,742.74
774.76,763.95,753.14
773.23,760.58,747.94
778.38,770.57,762.76
778.17,769.85,761.53
780.89,774.97,769.06
775.41,763.72,752.03
779.21,771,762.8
783.58,779.45,775.32
782.79,777.56,772.32
780.09,771.85,763.61
783.79,778.96,774.12
783.6,778.27,772.94
782.93,776.62,770.32
783.68,777.83,771.97
782.97,776.11,769.25
786.51,782.88,779.25
785.2,779.97,774.74
786.58,782.44,778.29
785.85,780.68,775.5
786.88,782.43,777.99
789.84,788.06,786.27
791.52,791.12,790.73
789.32,786.42,783.53
790.63,788.75,786.87
794.63,796.46,798.29
792.83,792.57,792.31
794.55,795.71,796.87
790.33,786.98,783.63
795.79,797.61,799.43
797.25,800.24,803.24
799.52,804.5,809.48
802.73,810.63,818.54
800.66,806.2,811.74
798.21,801.01,803.81
798.97,802.24,805.51
798.52,801.07,803.62
799.98,803.7,807.43
797.27,797.99,798.71
794.01,791.19,788.36
789.59,782.06,774.54
792.58,787.77,782.96
795.04,792.4,789.77
800.51,803.06,805.61
803.08,807.92,812.76
800.79,803.07,805.34
800.41,802.03,803.64
799.12,799.16,799.2
797.45,795.55,793.65
796.58,793.53,790.48
795.48,791.06,786.63
796.89,793.6,790.3
791.26,782.07,772.87
793.78,786.82,779.87
791.31,781.61,771.91
793.92,786.57,779.21
797.33,793.12,788.9
798.87,795.91,792.95
801.65,801.2,800.76
801.08,799.8,798.51
801.27,799.9,798.53
804.68,806.44,808.21
803.91,804.64,805.37
803.42,803.4,803.38
801.63,799.55,797.47
802.19,800.41,798.62
801.29,798.33,795.37
805.18,805.86,806.53
805.79,806.81,807.82
805.7,806.35,807.01
802.72,800.14,797.55
804.8,804.04,803.28
807.3,808.77,810.25
807.4,808.71,810.01
808.26,810.16,812.06
805.51,804.4,803.3
807.51,808.15,808.79
805.77,804.41,803.05
809.48,811.57,813.66
812.65,817.65,822.64
811.93,815.96,819.98
809.76,811.36,812.96
809.57,810.72,811.86
811.47,814.27,817.07
809.72,810.5,811.28
808.27,807.35,806.43
809.3,809.17,809.04
810.74,811.78,812.82
810.97,812,813.02
807.17,804.14,801.12
804.07,797.68,791.3
804.74,798.78,792.82
805.28,799.6,793.93
805.57,799.95,794.32
805.36,799.27,793.18
804.57,797.43,790.3
805.92,799.89,793.87
809.5,806.8,804.11
810.61,808.77,806.94
811.13,809.57,808.01
809.72,806.51,803.29
808.91,804.64,800.37
805.43,797.43,789.44
808.4,803.14,797.88
808.53,803.14,797.76
809.64,805.13,800.62
812.27,810.14,808.01
811.84,809.04,806.25
810.3,805.73,801.16
812.71,810.31,807.9
813.02,810.69,808.35
813.82,812.05,810.27
814.55,813.27,811.99
814.47,812.87,811.27
812.3,808.29,804.28
813.59,810.64,807.68
810.99,805.2,799.4
815.26,813.5,811.74
817.84,818.42,819.01
815.86,814.22,812.58
814.8,811.86,808.93
816.41,814.87,813.32
818.06,817.93,817.8
818.46,818.5,818.54
816.47,814.27,812.08
817.54,816.19,814.83
818.36,817.61,816.85
819.22,819.09,818.96
820.39,821.19,822
820.42,821.03,821.64
817.35,814.66,811.97
818.23,816.19,814.15
817.69,814.89,812.09
821,821.28,821.55
816.96,812.97,808.98
817.45,813.72,809.99
818.92,816.44,813.96
815.3,808.97,802.64
815.96,810.07,804.19
817.83,813.58,809.33
817.68,813.05,808.43
819.29,816.06,812.83
820.09,817.44,814.79
824.36,825.76,827.15
821.91,820.62,819.34
823.26,823.11,822.97
821.34,819.04,816.74
823.99,824.13,824.27
822.35,820.63,818.9
823.73,823.17,822.61
822.42,820.33,818.24
824.76,824.8,824.84
824.53,824.11,823.7
826.93,828.69,830.46
825.81,826.25,826.68
823.8,822.01,820.22
824.06,822.31,820.55
825.32,824.61,823.91
823.73,821.21,818.7
819.05,811.65,804.24
821.05,815.44,809.83
823.69,820.5,817.31
825.57,824.05,822.53
826.77,826.25,825.72
826.96,826.41,825.86
828.67,829.62,830.57
825.04,822.14,819.25
823.07,818,812.93
822.18,816,809.83
821.12,813.68,806.24
823.02,817.27,811.52
825.5,822.03,818.55
823.56,817.94,812.32
826,822.62,819.23
830.71,831.82,832.93
831.41,833.01,834.61
830.08,830.15,830.22
831.49,832.76,834.03
832.47,834.53,836.59
833.32,836.01,838.7
837.21,843.6,849.99
838.91,846.79,854.67
835.02,838.81,842.59
835.67,839.9,844.13
837.62,843.61,849.6
835.13,838.41,841.7
834.01,835.99,837.96
835.24,838.24,841.24
835.66,838.88,842.1
837.29,841.95,846.6
839.26,845.69,852.11
837.49,841.94,846.4
837.26,841.29,845.32
836,838.58,841.15
836.27,838.91,841.55
838.84,843.86,848.87
840.02,846.02,852.02
840.17,846.12,852.07
837.91,841.4,844.9
836.68,838.75,840.83
835.89,836.98,838.07
837.6,840.21,842.81
837.29,839.39,841.5
838.16,840.94,843.73
837.02,838.47,839.92
835.52,835.28,835.04
837.68,839.41,841.14
836.04,835.93,835.83
836.93,837.52,838.12
837.17,837.82,838.47
838.92,841.14,843.35
838.22,839.55,840.87
840.14,843.2,846.25
836.98,836.69,836.4
836.1,834.74,833.38
835.93,834.2,832.47
835.23,832.62,830.01
834.48,830.94,827.4
835.58,832.96,830.33
837.39,836.39,835.39
839.38,840.18,840.98
836.74,834.71,832.68
837.97,836.98,836
839.94,840.74,841.54
841.83,844.34,846.86
841.42,843.35,845.27
841.23,842.78,844.32
842.5,845.14,847.78
844.19,848.32,852.46
840.55,840.87,841.18
842.25,844.09,845.93
843.39,846.18,848.97
843.49,846.22,848.94
842.14,843.33,844.52
845.8,850.47,855.14
844.66,848,851.35
846.15,850.82,855.48
848.44,855.22,862
846.91,851.99,857.06
848.68,855.33,861.99
850,857.81,865.61
848.33,854.28,860.24
848.86,855.17,861.48
845.75,848.78,851.81
846.57,850.23,853.9
845.83,848.59,851.35
844.27,845.3,846.32
843.63,843.84,844.05
845.25,846.92,848.58
844.5,845.23,845.96
843.51,843.07,842.64
843.19,842.27,841.34
844.52,844.76,844.99
843.08,841.71,840.33
843.98,843.32,842.67
844.21,843.62,843.04
844.06,843.16,842.26
841.9,838.66,835.43
842.6,839.89,837.18
842.47,839.47,836.48
841.17,836.69,832.22
842.28,838.75,835.22
839.98,833.98,827.97
842.38,838.62,834.86
843.39,840.46,837.53
842.78,839.07,835.37
844.71,842.78,840.85
844.37,841.93,839.49
844.38,841.77,839.17
845.3,843.46,841.62
844.46,841.61,838.76
843.8,840.14,836.47
843.28,838.93,834.58
845.8,843.79,841.79
845.47,842.98,840.49
847.14,846.17,845.19
847.96,847.63,847.3
846.92,845.39,843.86
848.25,847.9,847.55
848.02,847.26,846.51
848.96,848.99,849.02
849.87,850.65,851.43
849.86,850.46,851.07
849.06,848.7,848.35
851.2,852.84,854.47
850.89,852.05,853.22
850.49,851.1,851.7
849.7,849.35,849
849.41,848.63,847.84
849.82,849.27,848.73
848.08,845.64,843.2
846.91,843.14,839.38
847.7,844.57,841.43
847.73,844.47,841.22
848.9,846.65,844.41
846.71,842.13,837.55
847.74,844.02,840.31
847.95,844.29,840.64
848.8,845.84,842.88
849.73,847.55,845.36
850.05,848.03,846.01
851.04,849.86,848.69
851.04,849.7,848.37
852.18,851.84,851.5
853.08,853.48,853.89
854.11,855.39,856.68
856.22,859.46,862.7
855.4,857.66,859.93
857.05,860.82,864.59
856.45,859.47,862.49
856.08,858.57,861.07
856.75,859.77,862.78
855.27,856.67,858.06
853.47,852.9,852.34
853.62,853.07,852.51
852.74,851.16,849.58
852.82,851.16,849.51
851.41,848.2,844.99
851.03,847.29,843.55
852.29,849.67,847.05
851.69,848.32,844.95
852.98,850.76,848.54
852.61,849.87,847.13
853.81,852.12,850.44
853.68,851.71,849.75
853.55,851.32,849.08
853.4,850.87,848.34
854.21,852.34,850.48
854.69,853.16,851.63
854.54,852.72,850.89
854.08,851.65,849.22
854.42,852.19,849.96
855.95,855.11,854.28
856.34,855.75,855.16
857.27,857.46,857.66
857.26,857.32,857.37
858.15,858.94,859.73
857.88,858.27,858.66
858.51,859.39,860.27
858.06,858.34,858.62
859.73,861.55,863.37
859.25,860.45,861.65
859.21,860.23,861.25
858.28,858.23,858.18
858.97,859.47,859.98
859.65,860.69,861.73
860.44,862.14,863.84
859.58,860.29,860.99
859.87,860.72,861.58
859.72,860.29,860.86
859.26,859.24,859.21
858.61,857.8,856.99
859.93,860.3,860.68
858.46,857.23,856
857.8,855.77,853.74
858.82,857.67,856.52
859.64,859.19,858.73
860.99,861.75,862.51
863.02,865.68,868.34
862.9,865.3,867.7
862.72,864.81,866.9
862.2,863.63,865.06
861.92,862.94,863.96
861.17,861.31,861.45
861.69,862.21,862.74
861.22,861.14,861.06
860.9,860.38,859.86
861.56,861.56,861.57
861.2,860.72,860.24
862.27,862.72,863.17
860.39,858.83,857.27
859.34,856.6,853.86
859.24,856.28,853.31
860.39,858.44,856.49
860.37,858.28,856.19
859.55,856.5,853.45
858.47,854.21,849.96
859.45,856.06,852.66
858.99,854.99,851
860.46,857.81,855.16
862.16,861.08,860.01
862.15,860.95,859.75
863.62,863.76,863.9
865.18,866.75,868.32
864.21,864.67,865.14
864.17,864.48,864.79
863.25,862.52,861.79
863.38,862.64,861.91
863.6,862.96,862.33
864.92,864.92,864.92
866.13,866.13,866.13
867.32,867.32,867.32
868.47,868.47,868.47
869.6,869.6,869.6
870.71,870.71,870.71
871.79,871.79,871.79
872.84,872.84,872.84
873.87,873.87,873.87
874.88,874.88,874.88
875.86,875.86,875.86
876.82,876.82,876.82
877.75,877.75,877.75
878.67,878.67,878.67
879.56,879.56,879.56
880.43,880.43,880.43
881.29,881.29,881.29
882.12,882.12,882.12
882.93,882.93,882.93
883.73,883.73,883.73
884.5,884.5,884.5
885.26,885.26,885.26
886,886,886
886.72,886.72,886.72
887.43,887.43,887.43
888.12,888.12,888.12
888.79,888.79,888.79
889.45,889.45,889.45
890.09,890.09,890.09
890.72,890.72,890.72
891.33,891.33,891.33
891.93,891.93,891.93
892.51,892.51,892.51
893.08,893.08,893.08
893.64,893.64,893.64
894.18,894.18,894.18
894.72,894.72,894.72
895.24,895.24,895.24
895.74,895.74,895.74
896.24,896.24,896.24
896.72,896.72,896.72
897.2,897.2,897.2
897.66,897.66,897.66
898.11,898.11,898.11
898.55,898.55,898.55
898.98,898.98,898.98
899.4,899.4,899.4
899.81,899.81,899.81
900.21,900.21,900.21
900.6,900.6,900.6
900.98,900.98,900.98
901.36,901.36,901.36
901.72,901.72,901.72
902.08,902.08,902.08
902.42,902.42,902.42
902.76,902.76,902.76
903.1,903.1,903.1
903.42,903.42,903.42
903.74,903.74,903.74
904.05,904.05,904.05
904.35,904.35,904.35
904.64,904.64,904.64
904.93,904.93,904.93
905.21,905.21,905.21
905.49,905.49,905.49
905.76,905.76,905.76
906.02,906.02,906.02
906.27,906.27,906.27
906.52,906.52,906.52
906.77,906.77,906.77
907.01,907.01,907.01
907.24,907.24,907.24
907.47,907.47,907.47
907.69,907.69,907.69
907.91,907.91,907.91
908.12,908.12,908.12
908.32,908.32,908.32
908.53,908.53,908.53
908.72,908.72,908.72
908.92,908.92,908.92
909.11,909.11,909.11
909.29,909.29,909.29
909.47,909.47,909.47
909.64,909.64,909.64
909.82,909.82,909.82
909.98,909.98,909.98
910.15,910.15,910.15
910.31,910.31,910.31
910.46,910.46,910.46
910.62,910.62,910.62
910.76,910.76,910.76
910.91,910.91,910.91
911.05,911.05,911.05
911.19,911.19,911.19
911.33,911.33,911.33
911.46,911.46,911.46
911.59,911.59,911.59
911.71,911.71,911.71
911.84,911.84,911.84
911.96,911.96,911.96
912.07,912.07,912.07
912.19,912.19,912.19
912.3,912.3,912.3
912.41,912.41,912.41
912.52,912.52,912.52
912.62,912.62,912.62
912.72,912.72,912.72
912.82,912.82,912.82
912.92,912.92,912.92
913.02,913.02,913.02
913.11,913.11,913.11
913.2,913.2,913.2
913.29,913.29,913.29
913.37,913.37,913.37
913.46,913.46,913.46
913.54,913.54,913.54
913.62,913.62,913.62
913.7,913.7,913.7
913.78,913.78,913.78
913.85,913.85,913.85
913.93,913.93,913.93
914,914,914
914.07,914.07,914.07
914.14,914.14,914.14
914.2,914.2,914.2
914.27,914.27,914.27
914.33,914.33,914.33
914.39,914.39,914.39
914.46,914.46,914.46
914.51,914.51,914.51
914.57,914.57,914.57
914.63,914.63,914.63
914.68,914.68,914.68
914.74,914.74,914.74
914.79,914.79,914.79
914.84,914.84,914.84
914.89,914.89,914.89
914.94,914.94,914.94
914.99,914.99,914.99
915.04,915.04,915.04
915.08,915.08,915.08
915.13,915.13,915.13
915.17,915.17,915.17
915.21,915.21,915.21
915.25,915.25,915.25
915.3,915.3,915.3
915.34,915.34,915.34
915.37,915.37,915.37
915.41,915.41,915.41
915.45,915.45,915.45
915.49,915.49,915.49
915.52,915.52,915.52
915.55,915.55,915.55
915.59,915.59,915.59
915.62,915.62,915.62
915.65,915.65,915.65
915.69,915.69,915.69
915.72,915.72,915.72
915.75,915.75,915.75
915.77,915.77,915.77
915.8,915.8,915.8
915.83,915.83,915.83
915.86,915.86,915.86
915.89,915.89,915.89
915.91,915.91,915.91
915.94,915.94,915.94
915.96,915.96,915.96
915.99,915.99,915.99
916.01,916.01,916.01
916.03,916.03,916.03
916.05,916.05,916.05
916.08,916.08,916.08
916.1,916.1,916.1
916.12,916.12,916.12
