  251.014  246.596  248.191
  244.450  248.274  243.645
  248.211  253.540  221.873
  253.915  243.286  253.546
  250.885  237.173  240.006
  250.521  243.540  245.895
  246.312  236.892  250.093
  242.467  250.794  236.341
  252.223  252.847  234.967
  250.773  234.866  244.180
  237.598  246.382  239.420
  245.758  245.157  247.754
  251.024  235.910  236.179
  251.019  254.570  255.913
  244.448  254.877  254.576
  248.211  255.412  254.632
  253.919  253.487  254.662
  250.885  251.885  255.147
  250.517  253.356  254.937
  246.312  251.305  254.218
  242.480  254.444  254.144
  252.221  254.474  254.101
  250.772  250.886  253.497
  237.601  253.116  252.990
  245.755  252.650  252.017
  251.022  250.100  252.636
