  253.204  236.048  229.802
  248.947  228.592  238.514
  242.054  240.244  237.122
  255.341  252.331  230.413
  254.765  252.920  236.294
  249.345  250.942  229.505
  249.523  247.366  234.767
  240.827  245.437  241.286
  249.520  240.573  234.205
  248.837  225.782  240.811
  249.613  232.978  216.861
  246.821  246.986  234.078
  247.034  229.336  230.665
  253.204  252.050  255.156
  248.945  250.325  255.161
  242.053  253.512  255.110
  255.337  255.411  254.812
  254.761  255.271  254.821
  249.343  254.878  254.062
  249.523  254.030  254.203
  240.823  253.270  254.531
  249.519  252.130  253.908
  248.834  248.260  254.175
  249.613  249.188  252.168
  246.820  252.926  253.277
  247.030  248.469  253.122
