  252.685  241.270  229.310
  249.643  249.448  237.785
  252.992  250.261  245.248
  255.432  249.835  254.726
  246.915  242.394  222.922
  254.772  239.663  236.244
  254.488  235.445  230.496
  250.665  245.425  224.451
  254.034  242.077  238.461
  245.792  224.493  245.533
  250.074  249.199  222.873
  252.045  243.150  224.231
  250.205  218.023  245.945
  252.691  253.613  255.465
  249.650  255.020  255.344
  252.996  254.693  255.449
  255.432  254.922  254.692
  246.919  253.159  253.758
  254.778  252.277  254.903
  254.492  251.109  253.910
  250.666  253.462  253.408
  254.037  252.894  254.256
  245.793  247.396  254.132
  250.076  253.546  252.680
  252.052  252.540  252.426
  250.209  245.695  253.590
