  249.726  248.870  241.835
  254.106  247.082  242.763
  252.391  239.669  243.438
  252.155  244.481  233.183
  240.501  238.011  229.782
  250.840  231.837  242.446
  253.983  238.524  216.957
  249.383  242.819  220.069
  254.456  244.857  246.310
  252.515  237.655  219.274
  249.120  252.354  238.391
  247.548  240.559  225.441
  251.137  250.110  248.339
  249.728  255.316  255.681
  254.109  254.732  255.388
  252.400  252.979  255.540
  252.158  253.807  255.010
  240.502  251.448  254.801
  250.847  250.370  254.980
  253.995  251.430  253.055
  249.386  252.881  252.824
  254.462  253.581  254.231
  252.518  251.100  252.824
  249.122  253.984  253.374
  247.547  250.403  252.456
  251.143  252.923  253.249
