  244.522  239.134  245.333
  246.161  245.722  229.830
  253.031  250.049  240.893
  251.614  219.261  224.407
  249.094  251.015  229.836
  254.652  248.030  236.070
  239.643  232.870  240.164
  251.612  219.571  252.011
  241.430  253.852  240.631
  251.607  252.601  233.758
  246.710  243.569  247.585
  253.453  239.516  232.610
  252.653  251.479  241.116
  244.528  252.896  255.711
  246.161  254.533  255.567
  253.034  254.939  255.277
  251.621  246.766  254.132
  249.096  255.155  254.283
  254.649  254.316  253.576
  239.652  250.518  254.671
  251.616  246.974  253.775
  241.433  254.199  254.137
  251.614  254.219  253.614
  246.718  252.065  253.847
  253.456  251.269  253.454
  252.655  253.695  253.170
