  241.252  231.472  243.711
  250.524  234.962  234.407
  244.540  249.653  237.525
  252.841  249.157  246.463
  255.377  225.348  242.595
  250.016  246.039  237.146
  244.518  239.827  230.574
  247.247  248.012  233.969
  250.897  246.371  240.941
  253.956  231.270  249.045
  251.151  223.437  232.604
  246.995  239.354  238.738
  248.996  237.610  231.867
  241.250  251.118  255.860
  250.519  251.692  255.392
  244.537  255.055  254.646
  252.840  254.855  254.477
  255.373  248.470  255.211
  250.011  253.621  254.542
  244.520  251.670  254.200
  247.246  254.019  254.395
  250.894  253.575  254.296
  253.951  249.197  253.913
  251.149  247.294  252.995
  246.990  251.570  253.584
  248.990  250.921  253.387
