  255.601  249.156  246.508
  248.122  245.036  248.979
  248.551  226.768  233.846
  247.631  250.334  241.890
  254.175  239.999  208.731
  249.347  235.223  243.926
  242.861  234.707  227.675
  254.036  247.278  241.321
  252.117  230.766  251.660
  249.572  250.044  246.172
  249.212  241.469  239.447
  251.057  248.139  244.772
  241.614  253.134  250.140
  255.607  255.282  255.862
  248.120  253.148  255.002
  248.550  248.927  254.930
  247.635  255.135  255.363
  254.179  252.541  252.492
  249.346  250.874  252.651
  242.864  250.569  253.902
  254.040  253.616  254.475
  252.123  249.192  253.935
  249.581  254.070  254.178
  249.219  251.937  253.626
  251.068  253.008  253.783
  241.616  253.585  252.865
