  249.387  254.167  250.639
  246.509  244.635  214.579
  254.435  248.627  237.010
  250.314  250.739  245.819
  250.542  255.075  254.821
  249.103  254.538  253.894
  249.200  252.471  239.027
  248.787  243.197  222.571
  249.887  242.013  206.765
  249.865  251.747  239.226
  249.007  244.256  245.937
  252.770  247.743  211.405
  252.696  247.538  244.003
  249.391  255.562  255.432
  246.506  254.054  254.069
  254.437  255.194  255.312
  250.312  255.026  254.835
  250.545  254.944  254.345
  249.104  253.999  254.076
  249.205  254.702  254.394
  248.787  252.788  253.591
  249.885  251.955  251.279
  249.870  253.986  253.892
  249.005  252.807  253.895
  252.774  253.220  250.607
  252.698  252.759  253.619
