  254.249  241.416  234.762
  249.455  237.820  243.696
  244.054  240.455  208.912
  231.244  238.313  227.773
  255.187  253.963  242.729
  249.721  228.438  248.151
  253.606  252.296  243.302
  250.188  241.495  236.219
  254.574  245.215  234.650
  246.893  246.725  228.612
  243.037  246.119  253.515
  250.388  251.549  229.716
  249.029  231.953  227.527
  254.253  253.523  254.775
  249.453  252.703  254.788
  244.057  253.195  252.545
  231.242  252.464  254.293
  255.189  255.115  253.918
  249.719  248.814  254.963
  253.609  254.499  254.382
  250.186  252.640  254.210
  254.573  252.562  254.138
  246.900  252.991  253.617
  243.039  253.114  252.992
  250.390  253.375  253.364
  249.033  249.030  252.780
