  250.584  243.814  229.393
  237.504  248.266  243.447
  251.315  251.128  252.591
  241.059  247.471  247.604
  247.350  251.089  234.222
  252.550  238.333  225.921
  254.143  251.483  234.794
  227.080  239.620  243.483
  247.274  232.653  234.689
  252.139  252.278  234.058
  249.397  244.239  248.672
  238.317  249.129  250.491
  249.993  248.179  225.968
  250.580  254.117  255.180
  237.502  254.868  255.383
  251.315  255.119  253.928
  241.056  254.296  254.935
  247.346  254.236  254.950
  252.546  252.135  254.009
  254.145  254.495  254.516
  227.082  251.900  253.812
  247.277  250.166  252.267
  252.140  254.171  253.920
  249.397  252.645  253.886
  238.316  253.479  253.483
  249.997  253.132  252.027
