  248.143  254.823  245.107
  250.724  237.530  238.591
  252.367  241.439  242.241
  249.834  247.173  233.864
  253.433  240.885  239.398
  246.395  247.183  211.158
  250.563  239.652  246.251
  251.057  240.416  244.261
  249.753  243.754  234.906
  244.977  234.313  243.856
  253.914  245.970  247.419
  252.952  225.255  229.693
  248.102  245.590  253.609
  248.146  255.789  255.427
  250.725  252.627  255.613
  252.374  252.273  255.307
  249.840  254.509  254.856
  253.435  252.921  255.119
  246.393  254.238  252.763
  250.565  252.125  254.644
  251.056  252.378  254.527
  249.752  252.723  254.216
  244.977  250.174  254.147
  253.916  252.790  253.786
  252.954  247.375  253.124
  248.106  252.240  251.851
