  248.525  246.678  230.316
  249.550  246.131  236.472
  248.221  241.525  227.665
  246.495  246.750  230.647
  246.186  227.022  251.531
  252.420  245.008  237.166
  252.473  249.171  243.240
  243.875  233.515  246.504
  252.298  237.098  231.014
  247.312  233.658  226.760
  253.930  230.970  245.141
  253.129  247.129  240.753
  249.910  241.457  220.518
  248.530  254.775  255.431
  249.553  254.612  255.530
  248.223  253.650  254.814
  246.495  254.499  254.504
  246.189  248.995  254.569
  252.420  253.342  254.782
  252.474  254.342  254.787
  243.883  250.279  254.090
  252.301  250.950  253.527
  247.310  249.849  253.310
  253.932  249.406  253.993
  253.130  253.177  253.277
  249.913  251.811  252.087
