  249.176  249.321  252.064
  246.036  236.743  240.372
  246.934  245.295  247.399
  249.586  249.594  243.712
  248.672  235.242  220.399
  246.473  241.317  225.470
  251.836  246.628  233.567
  252.311  247.205  242.168
  239.671  252.785  236.389
  250.150  247.936  202.205
  246.501  241.949  240.005
  247.507  238.077  233.107
  243.540  232.641  234.591
  249.174  255.136  255.569
  246.031  252.540  255.591
  246.935  254.152  255.506
  249.587  255.102  255.425
  248.669  251.102  253.488
  246.474  252.572  254.351
  251.833  253.922  254.647
  252.306  253.856  254.589
  239.671  254.468  253.827
  250.146  253.308  251.008
  246.501  252.164  253.645
  247.512  250.293  253.542
  243.545  249.492  253.335
