  251.407  244.796  232.600
  250.771  243.918  246.575
  254.165  248.433  233.025
  248.183  247.360  228.430
  249.451  246.075  225.483
  253.737  245.650  250.808
  252.237  233.925  242.654
  248.315  241.752  236.863
  250.717  227.911  240.497
  249.766  249.737  244.856
  252.283  251.584  229.653
  249.754  248.087  248.904
  250.649  241.908  232.745
  251.413  254.109  255.513
  250.771  252.925  255.766
  254.163  254.795  254.530
  248.185  254.359  254.668
  249.452  253.838  253.578
  253.734  253.536  254.907
  252.234  251.185  254.738
  248.319  252.850  254.234
  250.727  248.646  254.273
  249.769  253.648  253.437
  252.285  254.008  253.235
  249.754  253.342  253.272
  250.647  251.578  253.278
