  255.621  250.752  228.323
  247.576  252.751  238.063
  251.214  254.337  237.122
  243.414  246.798  230.322
  249.395  248.329  231.988
  254.444  243.700  243.650
  252.471  220.361  226.025
  247.962  243.928  236.049
  246.222  236.911  250.929
  253.863  244.569  245.839
  250.601  250.407  252.182
  250.543  252.111  242.727
  253.701  240.884  246.732
  255.620  254.804  254.233
  247.578  255.296  255.158
  251.217  255.244  255.349
  243.416  254.291  254.358
  249.400  254.417  254.760
  254.442  253.251  254.698
  252.476  246.363  253.850
  247.963  253.179  254.187
  246.224  250.878  254.012
  253.869  253.098  253.852
  250.608  253.607  253.315
  250.545  253.811  253.487
  253.706  251.499  253.273
