  253.381  244.707  232.079
  251.610  227.733  238.131
  252.561  248.435  223.106
  251.912  250.247  232.969
  251.026  238.791  234.977
  251.581  231.283  242.311
  244.000  240.966  236.914
  249.121  235.329  244.696
  245.313  249.046  228.408
  245.588  234.888  231.353
  247.054  243.119  229.902
  247.789  247.672  238.295
  249.893  228.538  218.285
  253.388  254.156  255.358
  251.611  250.324  255.578
  252.566  255.023  254.478
  251.915  252.980  255.143
  251.027  251.540  253.850
  251.585  249.683  254.965
  244.001  252.835  253.359
  249.130  250.696  254.248
  245.320  253.981  253.164
  245.592  250.696  253.081
  247.062  252.336  252.760
  247.792  253.272  253.761
  249.899  248.408  252.270
