  247.749  242.630  231.153
  252.814  249.326  227.815
  248.641  237.203  237.364
  241.104  245.516  242.266
  248.709  250.157  243.532
  251.901  245.916  242.036
  249.904  232.048  227.291
  245.572  232.902  235.218
  251.669  250.248  244.397
  246.041  228.771  231.469
  250.345  240.499  230.164
  251.334  231.401  233.321
  252.248  242.934  234.524
  247.753  253.098  254.639
  252.811  254.823  254.476
  248.641  252.022  255.104
  241.107  254.183  255.218
  248.712  255.094  254.730
  251.899  254.189  254.097
  249.905  250.421  253.844
  245.566  250.125  254.269
  251.673  254.245  254.299
  246.039  249.272  253.029
  250.343  251.949  253.318
  251.334  249.063  253.431
  252.252  251.191  253.518
