  255.968  251.606  242.104
  247.396  248.084  235.479
  251.855  235.562  226.488
  245.398  248.046  227.605
  255.347  242.831  244.410
  246.927  247.438  235.512
  241.291  246.584  232.456
  253.323  238.424  250.277
  252.936  234.386  230.284
  250.059  240.334  236.543
  254.071  245.971  250.083
  234.634  234.377  234.366
  250.398  239.834  247.697
  255.973  255.733  254.902
  247.396  255.121  255.364
  251.858  251.538  254.019
  245.398  254.433  253.550
  255.341  253.277  254.849
  246.929  254.302  254.274
  241.290  253.877  254.216
  253.332  251.326  254.396
  252.936  250.257  253.838
  250.064  251.937  253.996
  254.071  253.079  253.589
  234.639  249.637  253.297
  250.400  250.696  253.499
