  253.883  252.329  239.078
  248.917  246.784  232.531
  250.650  251.009  236.782
  247.153  253.745  226.938
  245.225  248.229  249.030
  254.127  239.674  249.453
  252.047  236.044  232.864
  252.682  237.907  238.390
  249.960  244.650  241.449
  242.901  249.357  242.957
  249.478  246.245  249.142
  252.174  234.393  236.807
  245.538  243.172  245.685
  253.886  255.386  254.964
  248.916  254.402  255.152
  250.650  254.662  255.332
  247.152  255.483  254.761
  245.226  254.665  255.165
  254.129  252.401  254.932
  252.046  251.090  253.897
  252.685  251.463  254.333
  249.960  252.455  253.594
  242.900  253.721  253.644
  249.480  253.049  253.576
  252.174  250.229  253.678
  245.532  252.288  252.209
