  252.890  244.333  221.815
  248.579  243.050  243.831
  254.178  245.700  243.833
  251.039  253.854  241.728
  246.127  246.326  231.680
  253.335  250.682  241.399
  248.608  235.022  242.268
  247.682  241.582  232.863
  235.050  244.352  226.973
  250.170  247.866  240.983
  249.686  244.820  238.930
  246.100  239.233  234.170
  240.807  228.361  243.306
  252.893  254.050  254.429
  248.577  253.704  255.206
  254.181  253.789  255.357
  251.043  254.964  255.313
  246.131  254.442  254.659
  253.334  254.686  254.987
  248.610  251.344  254.753
  247.682  252.764  254.337
  235.056  253.203  253.287
  250.175  253.778  253.789
  249.689  252.703  253.716
  246.098  251.414  253.631
  240.808  248.629  253.561
