  253.678  244.780  234.632
  246.332  240.698  217.733
  253.408  247.461  238.716
  254.728  250.664  232.166
  249.475  248.881  235.917
  249.785  250.379  251.733
  247.582  253.600  235.133
  251.351  233.164  247.999
  249.277  244.855  242.936
  249.288  239.441  249.811
  251.790  245.506  240.591
  243.811  241.798  229.282
  251.289  243.800  234.859
  253.680  254.331  255.318
  246.330  253.558  254.109
  253.413  254.726  255.270
  254.733  254.444  254.446
  249.473  254.812  254.371
  249.782  254.475  254.442
  247.579  253.837  254.522
  251.353  250.449  253.951
  249.275  252.621  254.310
  249.288  251.934  253.364
  251.793  253.093  253.903
  243.812  252.024  253.365
  251.286  252.215  253.341
