  251.125  249.503  233.723
  250.950  253.035  238.079
  253.822  249.030  237.219
  254.358  226.209  238.846
  240.518  228.853  235.753
  244.242  250.198  235.819
  249.770  245.763  242.258
  245.250  245.158  243.011
  253.307  245.749  244.519
  238.543  247.962  222.965
  251.185  247.508  229.511
  251.603  246.867  252.978
  250.621  232.648  233.053
  251.123  255.333  255.293
  250.949  255.748  255.608
  253.823  254.989  255.333
  254.356  248.460  255.274
  240.514  249.896  254.862
  244.246  254.690  253.673
  249.767  253.713  253.324
  245.251  253.580  254.482
  253.310  253.595  254.235
  238.537  253.690  253.292
  251.185  253.278  253.151
  251.604  252.840  252.853
  250.625  249.286  253.032
