  241.718  244.246  242.288
  254.883  238.470  224.254
  251.780  253.568  236.688
  247.474  243.238  242.247
  248.491  252.644  244.516
  246.023  244.690  252.728
  244.282  246.362  226.382
  247.739  243.913  248.111
  253.810  225.811  245.936
  252.316  239.358  221.682
  243.432  245.764  240.503
  252.496  246.041  241.776
  253.423  252.604  241.693
  241.723  254.076  255.709
  254.883  252.795  254.085
  251.783  255.668  255.150
  247.476  253.570  255.333
  248.496  255.173  254.991
  246.021  253.477  254.205
  244.282  252.753  253.061
  247.744  252.973  254.156
  253.817  247.889  254.334
  252.315  251.350  252.624
  243.434  252.646  253.406
  252.497  252.748  253.768
  253.424  253.598  253.380
