  254.921  245.654  235.377
  242.015  246.123  235.402
  244.499  252.881  236.524
  251.499  226.126  247.441
  253.794  243.497  225.035
  252.590  239.023  246.072
  249.267  239.148  232.702
  252.958  247.466  233.491
  239.199  237.367  232.928
  249.861  222.733  228.178
  249.204  230.536  236.607
  238.910  239.636  218.304
  246.300  253.323  229.200
  254.921  253.934  255.554
  242.010  254.611  255.249
  244.490  255.637  254.464
  251.489  248.598  255.243
  253.789  253.440  254.042
  252.581  252.353  254.724
  249.259  252.248  254.399
  252.956  253.918  253.877
  239.195  251.773  253.411
  249.857  247.406  253.586
  249.205  249.396  253.717
  238.908  251.838  252.650
  246.297  253.516  252.571
