  252.691  238.189  226.327
  246.009  247.093  219.032
  248.588  242.854  221.247
  251.890  250.028  248.031
  249.690  248.384  245.019
  243.353  242.732  242.796
  251.284  249.007  237.141
  249.740  242.357  246.662
  244.964  244.633  232.648
  250.083  241.879  245.707
  243.057  245.490  223.422
  245.959  248.526  252.008
  252.040  243.432  229.931
  252.697  253.233  254.944
  246.005  254.793  253.430
  248.587  253.565  254.309
  251.886  254.395  255.266
  249.689  254.533  254.252
  243.342  253.065  254.742
  251.287  254.047  254.049
  249.739  252.669  254.412
  244.965  253.188  253.886
  250.080  252.641  253.825
  243.057  252.842  252.771
  245.958  252.874  252.771
  252.042  252.007  253.464
