  246.522  250.334  247.064
  250.344  248.773  220.640
  238.874  249.537  230.397
  246.878  237.563  223.412
  240.323  240.451  240.754
  254.335  240.483  212.406
  243.647  236.051  227.476
  252.920  237.974  225.461
  248.213  247.425  239.240
  245.618  244.978  249.436
  248.415  250.936  231.066
  250.894  238.703  233.362
  246.302  252.997  239.270
  246.525  255.535  255.425
  250.345  255.290  253.709
  238.875  255.138  254.085
  246.873  252.045  254.422
  240.324  252.576  255.215
  254.335  252.204  253.058
  243.645  251.162  254.189
  252.922  251.393  253.639
  248.217  253.695  253.805
  245.616  252.832  253.880
  248.411  252.821  253.446
  250.894  251.226  253.548
  246.304  253.626  253.384
