  253.655  245.913  248.043
  254.419  242.819  210.395
  248.311  245.704  250.387
  254.856  228.908  225.169
  243.575  251.670  242.814
  251.330  247.090  232.150
  243.435  243.292  238.318
  248.137  241.263  249.830
  247.911  252.258  249.018
  247.666  240.500  223.320
  247.106  237.796  236.052
  250.838  237.296  247.266
  248.633  241.375  243.589
  253.660  254.190  255.736
  254.416  253.906  252.608
  248.316  254.004  255.438
  254.860  250.277  253.449
  243.577  254.982  254.698
  251.330  254.111  254.613
  243.433  252.751  254.572
  248.137  252.494  254.575
  247.905  254.376  253.299
  247.670  251.792  252.579
  247.107  251.245  252.912
  250.839  250.819  253.724
  248.640  251.995  253.592
