  244.809  246.436  231.831
  253.377  249.369  231.402
  242.479  242.704  238.424
  250.675  236.445  243.864
  252.079  241.951  251.820
  252.596  249.334  230.649
  248.237  233.022  243.120
  254.029  229.566  244.353
  242.163  244.290  229.982
  239.027  245.484  232.668
  251.344  237.148  223.300
  249.680  243.482  245.128
  236.044  252.976  233.404
  244.807  254.335  255.097
  253.378  255.226  254.789
  242.479  253.703  255.134
  250.674  252.134  255.109
  252.079  253.219  254.821
  252.591  254.572  254.427
  248.237  250.598  252.916
  254.027  248.924  254.581
  242.167  252.753  252.463
  239.027  253.261  253.798
  251.342  250.730  252.587
  249.681  252.570  253.753
  236.042  253.617  253.055
