  254.423  238.166  235.986
  249.617  237.375  242.850
  248.485  253.295  232.870
  251.484  228.960  227.042
  245.444  239.807  242.929
  252.006  254.169  231.586
  251.507  244.352  226.012
  245.831  250.539  228.635
  249.857  249.509  217.437
  244.826  237.645  245.433
  252.039  250.909  235.645
  248.994  242.739  237.906
  248.215  241.317  230.761
  254.424  251.851  255.465
  249.615  252.537  255.550
  248.483  255.560  254.929
  251.483  249.461  254.797
  245.446  252.907  255.197
  252.004  255.047  254.354
  251.508  253.180  253.444
  245.831  254.160  253.730
  249.858  254.065  252.532
  244.823  251.690  253.998
  252.036  253.529  253.651
  248.990  252.328  253.332
  248.212  251.427  253.001
