  253.955  240.570  207.330
  231.546  237.189  243.507
  244.388  225.743  224.508
  250.656  220.090  237.110
  248.470  240.645  234.114
  254.056  247.188  230.818
  246.004  241.474  236.928
  250.296  229.739  220.264
  247.349  219.647  235.922
  251.859  243.152  222.301
  249.002  237.917  226.838
  246.355  233.400  245.126
  247.103  251.847  233.440
  253.962  253.590  253.072
  231.553  252.665  255.378
  244.390  249.304  254.252
  250.663  247.503  254.825
  248.475  252.142  254.962
  254.065  254.366  254.357
  246.007  253.162  254.441
  250.301  248.580  253.365
  247.353  247.288  254.122
  251.859  252.679  252.968
  249.012  251.586  253.073
  246.358  250.118  253.751
  247.107  253.674  253.388
