  250.908  242.750  234.722
  249.722  253.834  239.314
  239.906  245.304  232.039
  247.929  242.443  220.191
  251.952  241.795  227.527
  240.588  240.945  230.358
  245.001  243.687  234.607
  244.822  247.728  248.086
  252.460  240.986  221.738
  246.552  244.356  233.125
  244.562  234.816  227.271
  249.023  233.401  230.733
  250.771  239.197  249.791
  250.916  253.859  255.256
  249.722  255.736  255.147
  239.910  254.147  254.824
  247.928  253.544  253.792
  251.959  252.675  253.877
  240.589  252.866  254.563
  244.999  253.468  254.483
  244.828  254.088  254.449
  252.459  252.088  252.758
  246.556  252.915  253.616
  244.566  250.513  252.765
  249.023  249.831  253.341
  250.778  251.063  253.202
