  245.424  243.578  227.852
  255.429  245.144  211.454
  252.710  244.736  225.190
  246.750  235.820  233.493
  248.960  240.259  230.472
  253.833  239.387  242.378
  251.178  251.941  234.730
  252.027  240.798  225.563
  249.869  238.921  230.812
  252.318  244.106  245.117
  252.193  245.145  228.235
  244.247  246.980  221.686
  249.197  236.729  229.405
  245.425  253.271  255.053
  255.427  254.503  253.623
  252.711  253.770  254.388
  246.750  251.448  254.909
  248.965  252.588  254.577
  253.836  252.223  254.135
  251.184  254.809  253.958
  252.027  252.666  253.821
  249.869  251.331  253.381
  252.317  252.590  254.165
  252.193  252.610  252.672
  244.248  253.135  252.376
  249.203  250.766  252.713
