  250.291  242.230  213.891
  252.753  244.377  225.898
  248.276  248.871  253.154
  252.180  247.978  251.339
  246.192  224.781  236.099
  247.320  249.955  227.193
  240.782  246.407  241.283
  236.904  230.658  240.949
  249.778  233.390  246.015
  251.129  250.647  229.761
  247.683  241.761  245.008
  238.966  238.331  235.407
  246.222  240.735  227.256
  250.295  253.741  253.883
  252.753  254.342  254.579
  248.282  254.625  254.694
  252.179  254.432  255.094
  246.195  248.563  254.755
  247.320  254.626  254.024
  240.787  253.648  254.715
  236.903  249.389  253.922
  249.784  249.863  253.896
  251.127  254.140  252.921
  247.683  252.458  253.905
  238.966  249.752  253.579
  246.223  251.593  252.350
