  249.065  250.858  223.722
  252.442  237.326  241.339
  251.981  239.175  247.232
  251.138  248.327  237.913
  249.570  245.532  248.499
  246.964  252.312  229.866
  250.792  249.485  232.289
  248.662  248.403  224.349
  253.595  234.662  248.032
  249.630  235.966  242.571
  240.672  241.252  224.634
  239.581  238.179  240.113
  251.286  245.187  240.210
  249.065  255.503  254.320
  252.445  252.388  255.555
  251.980  252.900  255.515
  251.138  254.464  255.132
  249.573  253.800  255.061
  246.962  254.694  254.362
  250.788  253.888  254.047
  248.662  253.423  253.574
  253.603  250.744  254.256
  249.630  250.681  254.022
  240.679  251.747  252.830
  239.581  250.741  253.772
  251.288  252.204  253.506
