  243.426  233.472  233.352
  248.151  243.654  231.178
  250.623  239.860  248.028
  242.709  226.058  231.224
  246.220  229.575  222.395
  249.172  230.127  237.977
  246.449  245.624  222.062
  245.728  239.309  227.195
  248.921  237.830  248.901
  253.058  250.276  224.000
  250.473  229.251  244.819
  244.535  247.675  221.920
  249.481  238.294  239.418
  243.429  251.621  253.962
  248.152  254.049  255.116
  250.622  253.188  255.321
  242.709  247.538  254.898
  246.223  249.230  254.105
  249.162  249.534  253.670
  246.448  253.572  253.697
  245.727  251.892  253.504
  248.919  251.669  254.119
  253.055  253.927  253.371
  250.469  249.359  253.990
  244.532  253.020  252.852
  249.479  250.800  253.418
