  254.272  243.846  238.385
  244.624  244.667  246.430
  254.369  253.990  233.474
  253.820  228.803  237.385
  251.995  245.476  236.226
  251.542  241.049  233.398
  250.289  249.312  238.779
  245.607  239.505  242.099
  250.122  251.705  237.385
  244.341  243.712  244.584
  253.655  239.410  236.760
  249.441  238.973  237.852
  238.134  248.329  223.743
  254.270  254.124  255.020
  244.620  254.117  255.761
  254.370  255.618  254.646
  253.816  249.708  254.581
  251.992  253.685  254.963
  251.537  252.887  254.469
  250.285  254.485  254.755
  245.610  251.795  254.384
  250.127  254.187  253.912
  244.336  252.981  254.175
  253.654  251.634  253.579
  249.442  251.636  253.650
  238.128  253.198  252.252
