  253.656  243.618  224.361
  234.222  233.111  247.134
  247.561  248.124  251.265
  242.541  251.818  241.269
  248.981  239.602  246.648
  252.552  244.607  246.609
  248.902  251.907  247.011
  251.552  248.207  231.553
  249.248  234.179  226.635
  253.290  231.058  250.037
  244.349  246.252  238.861
  243.001  239.816  229.421
  252.896  252.978  248.324
  253.656  253.768  254.010
  234.218  251.073  255.231
  247.559  254.992  255.493
  242.544  255.226  255.098
  248.976  252.158  255.161
  252.553  253.456  254.850
  248.902  254.681  254.688
  251.550  253.309  254.170
  249.246  249.283  252.594
  253.286  249.534  254.053
  244.346  253.213  253.898
  243.001  251.743  252.409
  252.896  253.606  252.304
