  253.453  241.763  227.097
  254.503  248.690  242.252
  237.437  241.974  250.936
  251.938  238.503  249.040
  248.216  229.155  230.923
  247.296  249.618  228.217
  254.415  238.453  241.826
  246.109  248.188  234.661
  251.800  250.992  251.636
  245.599  238.115  245.440
  245.355  243.728  245.681
  250.655  229.035  239.057
  250.814  237.028  242.028
  253.457  252.940  254.700
  254.501  255.208  255.594
  237.438  253.291  254.997
  251.939  252.374  255.234
  248.217  249.715  254.598
  247.299  254.732  254.185
  254.416  251.661  254.744
  246.110  254.007  254.175
  251.801  253.774  253.840
  245.602  251.569  254.192
  245.356  252.770  253.937
  250.657  248.634  253.617
  250.817  251.005  253.566
