  254.002  240.645  216.049
  253.750  249.699  225.778
  245.510  234.016  221.519
  252.202  249.255  246.787
  252.502  253.546  239.549
  251.320  247.498  219.612
  234.113  254.134  233.569
  250.641  252.530  232.600
  249.573  243.868  235.658
  251.999  248.452  241.378
  250.859  240.224  249.738
  251.648  252.854  239.706
  249.582  234.811  247.913
  254.010  253.332  253.280
  253.755  255.243  254.892
  245.515  251.062  254.575
  252.204  254.567  255.326
  252.499  255.128  254.580
  251.322  254.400  253.452
  234.113  254.825  254.544
  250.639  254.616  253.832
  249.572  252.710  251.548
  252.001  253.706  254.158
  250.862  251.866  253.247
  251.650  253.857  253.684
  249.582  249.738  253.522
